ParticleID,X,Y,ConfidenceRadius
1053.0,475232.150762196,539954.1540478669,0.31925670072726553
139.0,475232.9688390805,539954.8167608245,0.0006068561117550049
142.0,475232.3909126569,539954.7448777534,0.2501285798936491
146.0,475232.6537267999,539955.3104528015,0.17886253028203955
149.0,475232.70455764927,539954.7768991432,0.023091309848348146
158.0,475232.61290629674,539954.7413966376,0.17154023800896068
164.0,475232.74212703406,539955.3843619144,0.19514773335182525
154.0,475233.0336174956,539955.068200371,0.10923036302074461
169.0,475233.0345393562,539955.4599461396,0.21240137398489659
8.0,475234.8788653142,539957.9086249667,0.180120853406599
2.0,475234.7040254811,539957.7415671572,0.1286548312886007
15.0,475234.07275116816,539957.5728426672,0.03559186460906155
94.0,475234.15083608514,539957.6979242377,0.018288011765528283
95.0,475234.3966522819,539958.183654301,0.06307041385757275
1031.0,475234.1240952104,539957.6567407553,0.0016023450887540298
145.0,475235.21358197514,539958.8593113218,0.14890665968753253
160.0,475235.27592868,539958.6913606214,0.15436884111866994
162.0,475235.60792107746,539959.4043756472,0.04955849467366433
18.0,475235.7272535748,539960.0635969988,0.032711002256298256
170.0,475235.10476684896,539958.8772630546,0.2119064657926095
155.0,475234.79750455887,539958.8348890371,0.18940658313664804
152.0,475235.9510967992,539959.629700127,0.04779727256210447
168.0,475236.129089127,539960.3230853574,0.07328161312620576
1.0,475238.699500987,539969.1300124166,0.045501139077242625
17.0,475238.9422379857,539969.3301163993,0.057570621014667825
119.0,475238.52215745253,539968.7776563034,0.04042453156711616
20.0,475238.56518540584,539968.6928211114,0.08544447642588138
9.0,475238.37625192734,539969.3129677629,0.05063843449901176
111.0,475238.53646901104,539968.4280546146,0.009831870948190186
89.0,475238.2385123821,539969.6227790184,0.12506175113115148
102.0,475238.74481974746,539968.8422594342,0.08469571416433438
116.0,475238.51507639413,539968.8650690591,0.019669525427306277
122.0,475238.2990507351,539968.5113464786,0.09363163715647918
135.0,475238.5638634769,539968.5188804002,0.08238075012559942
137.0,475238.2452287525,539969.237342209,0.03331357828923142
141.0,475238.2333599613,539968.222026813,0.03968459081368467
144.0,475238.7089308382,539968.5894715512,0.048438315629677195
148.0,475239.0774659668,539968.9063311418,0.05080459816758017
159.0,475238.2212485772,539968.7203977265,0.017545235740522233
161.0,475238.2846650049,539967.9221269625,0.041120976881554236
163.0,475238.4710903228,539969.2168348816,0.04705884383161017
101.0,475238.8692719398,539968.798406321,0.017024206517349226
151.0,475238.20261608594,539968.8315684089,0.1196438500025951
153.0,475238.8984541637,539968.3990010972,0.1015871348776305
167.0,475239.04769497487,539968.0550130265,0.0939455233452026
98.0,475239.0099850584,539968.4591397753,0.017205092220399124
100.0,475238.6943629911,539969.4353904953,0.05032828343376616
133.0,475238.6388837435,539969.2022767086,0.04481227717552139
65.0,475239.0577333968,539968.5702606407,0.10275429343532656
1045.0,475238.21523574414,539969.459359899,0.06839836389860551
1057.0,475238.7468550599,539968.6731278714,0.11636121440129846
1041.0,475238.51787240134,539968.7857882032,0.014012023870225479
