ParticleID,X,Y,ConfidenceRadius
3.0,475293.96755128604,539903.3165032362,0.43656706866336953
113.0,475293.25626659935,539903.529425448,0.22032601311208266
25.0,475293.44281568663,539903.4097649959,0.036207530096179684
30.0,475293.35792400973,539902.9311997,0.09127184065211677
99.0,475293.3453977027,539903.7137705963,0.13359677962806535
33.0,475293.4509214847,539903.0599257302,0.00012041148161674873
117.0,475293.05458962504,539903.526124688,0.0590970114031981
26.0,475293.8643434555,539902.8584699916,0.010106915956192515
54.0,475293.5931355891,539903.4124949522,0.02463770589101989
63.0,475293.1667390673,539903.1808135711,0.015460392628114937
1055.0,475293.3027646104,539902.3517571377,0.07781471393603766
7.0,475292.70038014505,539902.8818213752,0.20227686509353335
44.0,475293.1052021102,539902.8833563345,0.0928021401604965
13.0,475292.99570393097,539903.4171487032,0.04419292005773185
16.0,475292.93292583915,539903.0202546314,0.12567888187890688
112.0,475292.5872142796,539902.4941210347,0.13984542337968087
32.0,475292.4557686246,539901.8681821736,0.038463424296309265
57.0,475292.97919548285,539902.1527499799,0.08142971166495588
104.0,475293.24021019833,539903.3227588753,0.007837668392845488
127.0,475292.9817158663,539903.0299271523,0.044012466771245685
134.0,475293.0573268563,539902.5976310233,0.1499112382797941
79.0,475292.64737146924,539902.4200348045,0.08009638216484764
1017.0,475292.69582684356,539902.5971854632,0.09701550447530426
1036.0,475293.0647590168,539902.3646690395,0.15726439770758313
1044.0,475293.04059796594,539902.7636168048,0.12823410009302494
1065.0,475292.96072818706,539902.6646330649,0.16713315251848362
114.0,475232.2704590958,539954.7132554703,0.1358719150081931
90.0,475232.7989910971,539954.7271862939,0.05012410646596237
19.0,475233.266660348,539955.1430345454,0.050993820553840705
106.0,475232.77230806224,539955.1035378723,0.11721519450344547
49.0,475232.7214146741,539954.8495510934,0.07151398768093566
128.0,475232.09571693186,539954.7819824396,0.10706611340147382
39.0,475232.9553372851,539955.070635376,0.051393517486302935
120.0,475232.43458141043,539954.3720488705,0.03099816097143733
60.0,475232.43458141043,539954.3720488705,0.03099816097143733
130.0,475232.9683520626,539954.9396765829,0.03965865703390973
123.0,475233.62420653907,539955.7198081868,0.18458153090413174
81.0,475232.8526670719,539955.1047945152,0.002427038634756226
1006.0,475232.8743760804,539955.0721476426,0.0006067663312202373
1048.0,475233.0528977452,539954.7631912857,0.024485913160779617
1062.0,475232.2058573255,539953.5345495336,0.08958852638336834
8.0,475235.2008459364,539959.687945787,0.027378504691219867
2.0,475235.4852117936,539959.9633175638,0.029354110749094234
15.0,475235.33904238354,539959.3831171021,0.03081652284117034
94.0,475235.26636964735,539959.2488418912,0.0636052980819879
95.0,475234.9932372745,539959.1261405755,0.04985424893994942
109.0,475235.4232316779,539960.0393376647,0.024938849489509297
129.0,475235.2003393234,539958.8679876091,0.01948653928793351
70.0,475235.4234299259,539960.0905993631,0.04215858808378428
58.0,475235.4756657286,539959.3975561936,0.038771773607534296
136.0,475235.03688351164,539959.1142912875,0.03984038825739661
1039.0,475235.59081013995,539959.783084307,0.00011697746013293935
1031.0,475235.59081013995,539959.783084307,0.00011697746013293935
1.0,475238.7528490568,539969.3347911373,0.04905835671127821
41.0,475238.9086779204,539968.9751318623,0.020097943633669787
17.0,475238.9800695347,539969.2657695197,0.008258783566379595
29.0,475238.6571375372,539968.9743379419,0.02736607250581995
119.0,475238.5547976789,539968.8432682739,0.077481537247065
45.0,475239.06972983805,539968.9141180926,0.03990235861100681
20.0,475238.62158166134,539968.7664479046,0.050473814017872515
34.0,475238.4064821954,539969.2275897971,0.06706307869419965
64.0,475238.6120000577,539968.8754336474,0.0666593014086479
56.0,475238.4331147901,539969.1938267673,0.10927801463990193
78.0,475238.8834865012,539969.5137596716,0.2489831093050362
