particleID,gravelometer_size,Date1,Date2,DistanceD,intersect,intersect_area,MaxD,MinD,Radius1,Radius2,event,valid_euc,valid_min,valid_max,moved_euc,moved_min,moved_max,counted_moved_euc,counted_moved_min,counted_moved_max
48,45.0,06_17_2023,07_31_2023,,,0.0,,,0.209373799,,M7,False,False,False,False,False,False,False,False,False
48,45.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
49,45.0,03_28_2022,07_06_2022,0.044510227,False,0.0,0.296046348,0.0,0.16599729,0.085538831,M1,False,False,True,False,False,False,False,False,False
49,45.0,07_06_2022,08_06_2022,0.116052791,True,0.002960398,0.27310561,0.0,0.085538831,0.071513988,M2,True,False,True,True,False,True,False,False,False
49,45.0,08_06_2022,08_09_2022,0.030090424,True,0.015200971,0.19339941,0.0,0.071513988,0.091794999,M3,False,False,True,False,False,False,False,False,False
49,45.0,08_09_2022,08_24_22,0.120484383,True,0.001115022,0.263471132,0.0,0.091794999,0.05119175,M4,True,False,True,True,False,True,True,False,True
49,45.0,08_24_22,03_24_2023,0.215205909,False,0.0,0.366239886,0.064171931,0.05119175,0.099842227,M5,True,False,True,True,False,True,True,False,True
49,45.0,03_24_2023,06_17_2023,,,0.0,,,0.099842227,,M6,False,False,False,False,False,False,False,False,False
49,45.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
49,45.0,07_31_2023,09_20_2023,,,0.0,,,,0.494311569,M8,False,False,False,False,False,False,False,False,False
50,45.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
50,45.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
50,45.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
50,45.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
50,45.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
50,45.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
50,45.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
50,45.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
51,32.0,03_28_2022,07_06_2022,,,0.0,,,0.05719831,,M1,False,False,False,False,False,False,False,False,False
51,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
51,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
51,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
51,32.0,08_24_22,03_24_2023,,,0.0,,,,0.136451383,M5,False,False,False,False,False,False,False,False,False
51,32.0,03_24_2023,06_17_2023,,,0.0,,,0.136451383,,M6,False,False,False,False,False,False,False,False,False
51,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
51,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
52,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
52,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
52,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
52,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
52,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
52,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.267287632,M6,False,False,False,False,False,False,False,False,False
52,32.0,06_17_2023,07_31_2023,0.644394227,True,0.026805161,1.396472282,0.0,0.267287632,0.484790423,M7,True,False,True,True,False,True,False,False,False
52,32.0,07_31_2023,09_20_2023,0.037743186,True,0.725316442,1.025944951,0.0,0.484790423,0.503411342,M8,False,False,True,False,False,True,False,False,True
53,45.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
53,45.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
53,45.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
53,45.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
53,45.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
53,45.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
53,45.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
53,45.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
54,45.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
54,45.0,07_06_2022,08_06_2022,,,0.0,,,,0.024637706,M2,False,False,False,False,False,False,False,False,False
54,45.0,08_06_2022,08_09_2022,1.940171854,False,0.0,2.066782427,1.813561282,0.024637706,0.101972866,M3,True,True,True,True,True,True,False,False,False
54,45.0,08_09_2022,08_24_22,1.928445585,False,0.0,2.462373459,1.394517711,0.101972866,0.431955008,M4,True,True,True,True,True,True,True,True,True
54,45.0,08_24_22,03_24_2023,1.21602764,False,0.0,1.733651696,0.698403583,0.431955008,0.085669049,M5,True,True,True,True,True,True,True,True,True
54,45.0,03_24_2023,06_17_2023,,,0.0,,,0.085669049,,M6,False,False,False,False,False,False,False,False,False
54,45.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
54,45.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
55,45.0,03_28_2022,07_06_2022,1.034087565,False,0.0,1.768686707,0.299488422,0.336482246,0.398116897,M1,True,False,True,True,False,True,False,False,False
55,45.0,07_06_2022,08_06_2022,,,0.0,,,0.398116897,,M2,False,False,False,False,False,False,False,False,False
55,45.0,08_06_2022,08_09_2022,,,0.0,,,,0.090378269,M3,False,False,False,False,False,False,False,False,False
55,45.0,08_09_2022,08_24_22,0.055436036,False,0.0,0.164022731,0.0,0.090378269,0.018208426,M4,False,False,True,False,False,True,False,False,False
55,45.0,08_24_22,03_24_2023,0.030980081,False,0.0,0.307278718,0.0,0.018208426,0.258090211,M5,False,False,True,False,False,False,False,False,False
55,45.0,03_24_2023,06_17_2023,0.965317453,False,0.0,1.287571481,0.643063424,0.258090211,0.064163817,M6,True,True,True,True,True,True,False,False,True
55,45.0,06_17_2023,07_31_2023,0.280193982,True,1.5e-05,0.561472528,0.0,0.064163817,0.217114728,M7,True,False,True,True,False,True,True,False,True
55,45.0,07_31_2023,09_20_2023,,,0.0,,,0.217114728,,M8,False,False,False,False,False,False,False,False,False
56,32.0,03_28_2022,07_06_2022,0.02244505,True,0.003461529,0.105002119,0.0,0.044957607,0.037599462,M1,False,False,True,False,False,False,False,False,False
56,32.0,07_06_2022,08_06_2022,0.104252542,True,0.002433466,0.251130018,0.0,0.037599462,0.109278015,M2,False,False,True,False,False,True,False,False,False
56,32.0,08_06_2022,08_09_2022,0.073386729,True,0.012851258,0.25778893,0.0,0.109278015,0.075124186,M3,False,False,True,False,False,True,False,False,True
56,32.0,08_09_2022,08_24_22,0.002646403,False,0.0,0.261665112,0.0,0.075124186,0.183894523,M4,False,False,True,False,False,False,False,False,False
56,32.0,08_24_22,03_24_2023,0.041697504,False,0.0,0.231415972,0.0,0.183894523,0.005823945,M5,False,False,True,False,False,True,False,False,True
56,32.0,03_24_2023,06_17_2023,,,0.0,,,0.005823945,,M6,False,False,False,False,False,False,False,False,False
56,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
56,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
57,45.0,03_28_2022,07_06_2022,0.260411417,False,0.0,0.630183471,0.0,0.038426608,0.331345446,M1,False,False,True,False,False,True,False,False,False
57,45.0,07_06_2022,08_06_2022,0.204410735,False,0.0,0.617185893,0.0,0.331345446,0.081429712,M2,False,False,True,False,False,True,False,False,True
57,45.0,08_06_2022,08_09_2022,0.067551586,False,0.0,0.151447828,0.0,0.081429712,0.00246653,M3,False,False,True,False,False,True,False,False,True
57,45.0,08_09_2022,08_24_22,0.104428732,False,0.0,0.138537746,0.070319718,0.00246653,0.031642484,M4,True,True,True,True,True,True,False,False,True
57,45.0,08_24_22,03_24_2023,0.034773947,True,1.24e-06,0.070063562,0.0,0.031642484,0.003647131,M5,True,False,True,False,False,False,False,False,False
57,45.0,03_24_2023,06_17_2023,0.558132841,False,0.0,0.698325539,0.417940142,0.003647131,0.136545567,M6,True,True,True,True,True,True,True,True,True
57,45.0,06_17_2023,07_31_2023,0.043902914,False,0.0,0.19767235,0.0,0.136545567,0.017223869,M7,False,False,True,False,False,False,False,False,False
57,45.0,07_31_2023,09_20_2023,,,0.0,,,0.017223869,,M8,False,False,False,False,False,False,False,False,False
58,32.0,03_28_2022,07_06_2022,0.143694059,False,0.0,0.375087327,0.0,0.029318405,0.202074864,M1,False,False,True,False,False,True,False,False,False
58,32.0,07_06_2022,08_06_2022,0.281499057,False,0.0,0.522345695,0.040652419,0.202074864,0.038771774,M2,True,False,True,True,False,True,False,False,True
58,32.0,08_06_2022,08_09_2022,0.164249692,False,0.0,0.439276297,0.0,0.038771774,0.236254831,M3,False,False,True,False,False,True,False,False,True
58,32.0,08_09_2022,08_24_22,0.420934304,False,0.0,0.764846662,0.077021946,0.236254831,0.107657527,M4,True,False,True,True,False,True,True,False,True
58,32.0,08_24_22,03_24_2023,,,0.0,,,0.107657527,,M5,False,False,False,False,False,False,False,False,False
58,32.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
58,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
58,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
59,45.0,03_28_2022,07_06_2022,0.315233735,True,0.043634603,0.802300941,0.0,0.210854186,0.276213021,M1,True,False,True,True,False,True,False,False,False
59,45.0,07_06_2022,08_06_2022,,,0.0,,,0.276213021,,M2,False,False,False,False,False,False,False,False,False
59,45.0,08_06_2022,08_09_2022,,,0.0,,,,0.068642372,M3,False,False,False,False,False,False,False,False,False
59,45.0,08_09_2022,08_24_22,,,0.0,,,0.068642372,,M4,False,False,False,False,False,False,False,False,False
59,45.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
59,45.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
59,45.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
59,45.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
60,45.0,03_28_2022,07_06_2022,,,0.0,,,,0.087698304,M1,False,False,False,False,False,False,False,False,False
60,45.0,07_06_2022,08_06_2022,0.141504621,False,0.0,0.260201086,0.022808156,0.087698304,0.030998161,M2,True,False,True,True,False,True,False,False,False
60,45.0,08_06_2022,08_09_2022,0.040212922,True,0.003018712,0.142421619,0.0,0.030998161,0.071210536,M3,False,False,True,False,False,False,False,False,False
60,45.0,08_09_2022,08_24_22,0.051411727,True,0.011585027,0.210374882,0.0,0.071210536,0.08775262,M4,False,False,True,False,False,True,False,False,True
60,45.0,08_24_22,03_24_2023,,,0.0,,,0.08775262,,M5,False,False,False,False,False,False,False,False,False
60,45.0,03_24_2023,06_17_2023,,,0.0,,,,0.591934268,M6,False,False,False,False,False,False,False,False,False
60,45.0,06_17_2023,07_31_2023,1.217612438,False,0.0,2.377399868,0.057825008,0.591934268,0.567853162,M7,True,False,True,True,False,True,False,False,False
60,45.0,07_31_2023,09_20_2023,,,0.0,,,0.567853162,,M8,False,False,False,False,False,False,False,False,False
61,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
61,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
61,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
61,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
61,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
61,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.302163353,M6,False,False,False,False,False,False,False,False,False
61,32.0,06_17_2023,07_31_2023,0.116833433,True,0.282650894,0.82125918,0.0,0.302163353,0.402262394,M7,False,False,True,False,False,True,False,False,False
61,32.0,07_31_2023,09_20_2023,0.011674844,False,0.0,0.721533754,0.0,0.402262394,0.307596516,M8,False,False,True,False,False,False,False,False,False
62,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
62,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
62,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
62,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
62,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
62,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.152510313,M6,False,False,False,False,False,False,False,False,False
62,32.0,06_17_2023,07_31_2023,,,0.0,,,0.152510313,,M7,False,False,False,False,False,False,False,False,False
62,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
63,32.0,03_28_2022,07_06_2022,0.185064074,True,0.000605919,0.389488634,0.0,0.020922593,0.183501968,M1,True,False,True,True,False,True,False,False,False
63,32.0,07_06_2022,08_06_2022,0.167223158,False,0.0,0.366185519,0.0,0.183501968,0.015460393,M2,False,False,True,False,False,True,False,False,True
63,32.0,08_06_2022,08_09_2022,0.233099893,False,0.0,0.285106639,0.181093148,0.015460393,0.036546353,M3,True,True,True,True,True,True,True,False,True
63,32.0,08_09_2022,08_24_22,0.124900497,False,0.0,0.161898763,0.087902231,0.036546353,0.000451913,M4,True,True,True,True,True,True,True,True,True
63,32.0,08_24_22,03_24_2023,0.236719656,False,0.0,0.332297517,0.141141794,0.000451913,0.095125948,M5,True,True,True,True,True,True,True,True,True
63,32.0,03_24_2023,06_17_2023,,,0.0,,,0.095125948,,M6,False,False,False,False,False,False,False,False,False
63,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
63,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
64,32.0,03_28_2022,07_06_2022,0.06276811,True,0.001365443,0.159137074,0.0,0.025814329,0.070554635,M1,False,False,True,False,False,True,False,False,False
64,32.0,07_06_2022,08_06_2022,0.099588914,True,0.002439828,0.23680285,0.0,0.070554635,0.066659301,M2,True,False,True,True,False,True,False,False,True
64,32.0,08_06_2022,08_09_2022,0.033084395,True,0.009152063,0.163905581,0.0,0.066659301,0.064161885,M3,False,False,True,False,False,True,False,False,True
64,32.0,08_09_2022,08_24_22,0.018517658,False,0.0,0.120438522,0.0,0.064161885,0.037758979,M4,False,False,True,False,False,False,False,False,False
64,32.0,08_24_22,03_24_2023,0.014748658,True,0.003764065,0.094218582,0.0,0.037758979,0.041710945,M5,False,False,True,False,False,False,False,False,False
64,32.0,03_24_2023,06_17_2023,,,0.0,,,0.041710945,,M6,False,False,False,False,False,False,False,False,False
64,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
64,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
65,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
65,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
65,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
65,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
65,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
65,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.02727025,M6,False,False,False,False,False,False,False,False,False
65,32.0,06_17_2023,07_31_2023,0.027030798,False,0.0,0.157055342,0.0,0.02727025,0.102754293,M7,False,False,True,False,False,False,False,False,False
65,32.0,07_31_2023,09_20_2023,2.777914411,False,0.0,5.090706109,0.465122712,0.102754293,2.210037405,M8,True,False,True,True,False,True,False,False,False
66,45.0,03_28_2022,07_06_2022,1.788829737,False,0.0,1.93796984,1.639689634,0.025804899,0.123335204,M1,True,True,True,True,True,True,False,False,False
66,45.0,07_06_2022,08_06_2022,,,0.0,,,0.123335204,,M2,False,False,False,False,False,False,False,False,False
66,45.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
66,45.0,08_09_2022,08_24_22,,,0.0,,,,0.171991305,M4,False,False,False,False,False,False,False,False,False
66,45.0,08_24_22,03_24_2023,,,0.0,,,0.171991305,,M5,False,False,False,False,False,False,False,False,False
66,45.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
66,45.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
66,45.0,07_31_2023,09_20_2023,,,0.0,,,,0.789069038,M8,False,False,False,False,False,False,False,False,False
67,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
67,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
67,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
67,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
67,32.0,08_24_22,03_24_2023,,,0.0,,,,0.02752014,M5,False,False,False,False,False,False,False,False,False
67,32.0,03_24_2023,06_17_2023,2.122826073,False,0.0,2.218495126,2.027157019,0.02752014,0.068148914,M6,True,True,True,True,True,True,False,False,False
67,32.0,06_17_2023,07_31_2023,0.016645865,True,0.014472696,0.167339168,0.0,0.068148914,0.082544389,M7,False,False,True,False,False,False,False,False,False
67,32.0,07_31_2023,09_20_2023,0.00082127,False,0.0,0.191959036,0.0,0.082544389,0.108593376,M8,False,False,True,False,False,False,False,False,False
68,45.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
68,45.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
68,45.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
68,45.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
68,45.0,08_24_22,03_24_2023,,,0.0,,,,0.066622737,M5,False,False,False,False,False,False,False,False,False
68,45.0,03_24_2023,06_17_2023,86.33633636,False,0.0,86.68034249,85.99233023,0.066622737,0.27738339,M6,True,True,True,True,True,True,False,False,False
68,45.0,06_17_2023,07_31_2023,,,0.0,,,0.27738339,,M7,False,False,False,False,False,False,False,False,False
68,45.0,07_31_2023,09_20_2023,,,0.0,,,,0.214840995,M8,False,False,False,False,False,False,False,False,False
69,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
69,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
69,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
69,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
69,32.0,08_24_22,03_24_2023,,,0.0,,,,0.137260046,M5,False,False,False,False,False,False,False,False,False
69,32.0,03_24_2023,06_17_2023,1.640364138,False,0.0,1.798514651,1.482213626,0.137260046,0.020890467,M6,True,True,True,True,True,True,False,False,False
69,32.0,06_17_2023,07_31_2023,0.100118415,True,0.000381418,0.214354818,0.0,0.020890467,0.093345936,M7,True,False,True,True,False,True,True,False,True
69,32.0,07_31_2023,09_20_2023,0.06975607,False,0.0,0.331421686,0.0,0.093345936,0.16831968,M8,False,False,True,False,False,True,False,False,True
70,32.0,03_28_2022,07_06_2022,0.211285031,False,0.0,0.368013835,0.054556227,0.027786567,0.128942237,M1,True,False,True,True,False,True,False,False,False
70,32.0,07_06_2022,08_06_2022,0.364420452,False,0.0,0.535521277,0.193319627,0.128942237,0.042158588,M2,True,True,True,True,True,True,True,False,True
70,32.0,08_06_2022,08_09_2022,0.106384802,False,0.0,0.164578744,0.04819086,0.042158588,0.016035354,M3,True,True,True,True,True,True,True,True,True
70,32.0,08_09_2022,08_24_22,0.023625896,False,0.0,0.11806016,0.0,0.016035354,0.07839891,M4,False,False,True,False,False,False,False,False,False
70,32.0,08_24_22,03_24_2023,,,0.0,,,0.07839891,,M5,False,False,False,False,False,False,False,False,False
70,32.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
70,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
70,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
71,32.0,03_28_2022,07_06_2022,,,0.0,,,0.01216335,,M1,False,False,False,False,False,False,False,False,False
71,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
71,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
71,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
71,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
71,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.50494464,M6,False,False,False,False,False,False,False,False,False
71,32.0,06_17_2023,07_31_2023,,,0.0,,,0.50494464,,M7,False,False,False,False,False,False,False,False,False
71,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
72,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
72,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
72,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
72,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
72,32.0,08_24_22,03_24_2023,,,0.0,,,,0.174795138,M5,False,False,False,False,False,False,False,False,False
72,32.0,03_24_2023,06_17_2023,,,0.0,,,0.174795138,,M6,False,False,False,False,False,False,False,False,False
72,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
72,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
73,32.0,03_28_2022,07_06_2022,,,0.0,,,0.018130178,,M1,False,False,False,False,False,False,False,False,False
73,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
73,32.0,08_06_2022,08_09_2022,,,0.0,,,,0.071789177,M3,False,False,False,False,False,False,False,False,False
73,32.0,08_09_2022,08_24_22,0.286795033,False,0.0,0.401169061,0.172421005,0.071789177,0.042584851,M4,True,True,True,True,True,True,False,False,False
73,32.0,08_24_22,03_24_2023,,,0.0,,,0.042584851,,M5,False,False,False,False,False,False,False,False,False
73,32.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
73,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
73,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
74,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
74,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
74,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
74,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
74,32.0,08_24_22,03_24_2023,,,0.0,,,,0.106630817,M5,False,False,False,False,False,False,False,False,False
74,32.0,03_24_2023,06_17_2023,1.323844902,False,0.0,1.500903494,1.14678631,0.106630817,0.070427775,M6,True,True,True,True,True,True,False,False,False
74,32.0,06_17_2023,07_31_2023,,,0.0,,,0.070427775,,M7,False,False,False,False,False,False,False,False,False
74,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
75,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
75,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
75,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
75,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
75,32.0,08_24_22,03_24_2023,,,0.0,,,,0.069185596,M5,False,False,False,False,False,False,False,False,False
75,32.0,03_24_2023,06_17_2023,0.668130467,False,0.0,1.150834978,0.185425956,0.069185596,0.413518915,M6,True,False,True,True,False,True,False,False,False
75,32.0,06_17_2023,07_31_2023,0.072312273,True,0.526464683,0.948844265,0.0,0.413518915,0.463013077,M7,False,False,True,False,False,True,False,False,True
75,32.0,07_31_2023,09_20_2023,0.059379887,True,0.643380188,1.004985093,0.0,0.463013077,0.482592129,M8,False,False,True,False,False,True,False,False,True
76,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
76,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
76,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
76,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
76,32.0,08_24_22,03_24_2023,,,0.0,,,,0.157941127,M5,False,False,False,False,False,False,False,False,False
76,32.0,03_24_2023,06_17_2023,,,0.0,,,0.157941127,,M6,False,False,False,False,False,False,False,False,False
76,32.0,06_17_2023,07_31_2023,,,0.0,,,,0.023833543,M7,False,False,False,False,False,False,False,False,False
76,32.0,07_31_2023,09_20_2023,0.138279062,False,0.0,0.248659632,0.027898493,0.023833543,0.086547027,M8,True,False,True,True,False,True,False,False,False
77,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
77,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
77,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
77,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
77,32.0,08_24_22,03_24_2023,,,0.0,,,,0.07921735,M5,False,False,False,False,False,False,False,False,False
77,32.0,03_24_2023,06_17_2023,0.197513807,False,0.0,0.288532892,0.106494722,0.07921735,0.011801735,M6,True,True,True,True,True,True,False,False,False
77,32.0,06_17_2023,07_31_2023,0.592028108,False,0.0,1.337773057,0.0,0.011801735,0.733943214,M7,False,False,True,False,False,True,False,False,True
