ParticleID,X,Y,ConfidenceRadius
3.0,475295.2294770171,539904.8643852926,0.04880908541112422
4.0,475294.75752477517,539904.6624534221,0.0489175149195468
105.0,475294.5363020208,539904.790383194,0.2761054235854981
25.0,475294.769013511,539905.214818453,0.0914143652502687
30.0,475294.06840153056,539905.0933626584,0.14637672116089387
99.0,475295.0327224382,539904.319296836,0.136110484423507
33.0,475293.4537838037,539902.9879373618,0.060224023927917834
117.0,475295.41405474563,539905.0975428781,0.1700453793831155
26.0,475293.8488316806,539902.6571844901,0.4283115865206014
55.0,475293.06482177303,539904.331287941,0.39811689669589995
63.0,475293.333100294,539903.1977701902,0.18350196800341168
87.0,475293.9028976397,539904.4748750589,0.11459162464517522
1026.0,475293.73075449624,539902.6177265883,0.01665722049226956
1055.0,475293.5051435752,539902.492848032,0.12375830743188518
7.0,475292.7378960356,539902.9693434035,0.10674313287091808
44.0,475293.02235931787,539902.9848356553,0.22580933639703477
13.0,475292.93314079306,539903.4417971962,0.1324595719228032
16.0,475292.81654076447,539903.086893782,0.23767810357323732
112.0,475292.62623428524,539902.5402358932,0.27249092780507134
32.0,475292.7310896228,539902.3283442347,0.3575121549175895
59.0,475292.7627281519,539903.4891566363,0.2762130205173564
57.0,475292.9357673556,539902.3524941824,0.3313454458922008
104.0,475293.2103561007,539903.3210949829,0.17028988164066344
127.0,475292.8971398172,539903.1178086476,0.15828269175521695
134.0,475292.97103492037,539902.7559205249,0.29129290156808524
79.0,475292.6593953874,539902.6018069269,0.387012996343472
1017.0,475292.7477668415,539902.7565988047,0.12789139309124994
1036.0,475292.90973294125,539902.3554134774,0.14155920546724418
1044.0,475292.9037977508,539902.8581213955,0.2710678951997283
1065.0,475292.82273863844,539902.7448505632,0.20581895298830782
22.0,475233.7673208018,539955.7268030267,0.08006171608413643
114.0,475232.2350177735,539954.9652043282,0.04640717383278709
90.0,475232.76785762794,539954.7499096048,0.08635596017075094
19.0,475233.3028671863,539955.1654522977,0.13521407611098446
106.0,475232.9421534476,539955.1002599946,0.10594767936450449
49.0,475232.82682680833,539954.8980952194,0.08553883134336678
128.0,475232.14292333,539954.7064405355,0.06757643804008058
47.0,475233.2525774539,539954.7569095091,0.004212783844621384
39.0,475233.0248397354,539955.115612357,0.03085983370653507
120.0,475232.41007027775,539954.2326833002,0.08769830382261294
60.0,475232.41007027775,539954.2326833002,0.08769830382261294
130.0,475233.0351880107,539954.9875407374,0.017377798858497665
123.0,475233.6002570782,539955.8061731446,0.0018572356314664347
124.0,475232.23584891023,539955.0465655663,0.052225163259137786
81.0,475233.0282255907,539954.9927829506,0.07836231042588994
1048.0,475233.12857511215,539954.813878535,0.02696063177751904
1062.0,475232.03722699004,539954.7158145434,0.0728527296449727
8.0,475235.27734033094,539959.5821170538,0.204447137227689
2.0,475235.7238038702,539959.9694739699,0.19544175205519046
43.0,475235.3563484584,539960.2724187842,0.027779752775268708
15.0,475235.3917438065,539959.1294320835,0.13419684133531248
94.0,475235.2239520195,539959.1270515177,0.07832047149366955
95.0,475234.94008923956,539959.0790709109,0.08231295025041495
109.0,475235.38806817663,539960.1284718324,0.1478605863604588
66.0,475234.9432576843,539958.2714915926,0.12333520426195832
129.0,475235.22706545185,539958.8054492581,0.09884563310663523
70.0,475235.58909153147,539959.7660096249,0.1289422367441129
58.0,475235.7374044438,539959.5011639358,0.20207486430677227
136.0,475235.01849668816,539959.0536859393,0.12651255871300668
1039.0,475235.25368390634,539958.7591202484,0.12976722005479135
1031.0,475235.4073984726,539959.598913242,0.1369127141774651
1.0,475238.82202273625,539969.283188043,0.02890532803233276
41.0,475238.9901695587,539968.8818354778,0.019824994942586573
17.0,475239.0393664728,539969.269652123,0.0034934481780240765
29.0,475238.6690599569,539968.8774763789,0.01956419688536985
119.0,475238.5622278804,539968.7846607651,0.01479440226209251
45.0,475239.1002876947,539968.8564264412,0.0045164152939409265
20.0,475238.5944405004,539968.6842552671,0.03363941998019597
34.0,475238.4417635843,539969.1263792745,0.028042841347926017
64.0,475238.6289757768,539968.777302222,0.07055463528708783
56.0,475238.4576473029,539969.0925018034,0.03759946192205935
1058.0,475238.776346045,539968.8760101344,0.02659359872382285
